lat	lon	value	color
47.96234734	-89.70820701	1	#729565
47.99709054	-89.7048309	2	#73A7CC
48.03183816	-89.70145118	2	#73A7CC
47.89056445	-89.66411247	2	#73A7CC
47.88823623	-89.6132802	2	#73A7CC
47.92529735	-89.6607165	2	#73A7CC
47.96003461	-89.6573169	2	#73A7CC
47.99477628	-89.65391365	1	#729565
47.92296758	-89.60985715	2	#73A7CC
47.9577033	-89.60643043	2	#73A7CC
47.99244341	-89.60300004	2	#73A7CC
48.02718793	-89.59956598	2	#73A7CC
47.88588945	-89.56245158	2	#73A7CC
47.88352412	-89.51162665	2	#73A7CC
47.92061925	-89.55900145	2	#73A7CC
47.95535341	-89.55554763	2	#73A7CC
47.99009196	-89.55209011	2	#73A7CC
48.02483491	-89.54862888	2	#73A7CC
47.91825235	-89.50814946	2	#73A7CC
47.95298494	-89.50466854	2	#73A7CC
47.98772191	-89.50118389	2	#73A7CC
48.02246329	-89.4976955	2	#73A7CC
43.5038449	-96.03484563	0	#A9AE85
43.5382489	-96.03486313	0	#A9AE85
43.57265497	-96.03488065	0	#A9AE85
43.60706314	-96.03489819	0	#A9AE85
43.64147342	-96.03491574	0	#A9AE85
43.67588582	-96.03493331	0	#A9AE85
43.71030037	-96.0349509	0	#A9AE85
43.74471707	-96.0349685	2	#73A7CC
43.77913594	-96.03498613	2	#73A7CC
43.813557	-96.03500377	2	#73A7CC
43.84798027	-96.03502143	2	#73A7CC
43.88240576	-96.0350391	0	#A9AE85
43.9168335	-96.0350568	2	#73A7CC
43.95126348	-96.03507451	0	#A9AE85
43.98569574	-96.03509224	0	#A9AE85
44.02013029	-96.03510999	0	#A9AE85
44.05456715	-96.03512776	2	#73A7CC
44.08900633	-96.03514554	0	#A9AE85
44.12344784	-96.03516335	2	#73A7CC
44.15789172	-96.03518117	0	#A9AE85
44.19233797	-96.035199	2	#73A7CC
44.2267866	-96.03521686	0	#A9AE85
44.26123765	-96.03523474	0	#A9AE85
44.29569111	-96.03525263	0	#A9AE85
44.33014702	-96.03527054	2	#73A7CC
44.36460539	-96.03528847	0	#A9AE85
44.39906623	-96.03530642	0	#A9AE85
44.43352956	-96.03532438	0	#A9AE85
44.46799541	-96.03534237	2	#73A7CC
44.50246377	-96.03536037	0	#A9AE85
44.53693469	-96.03537839	2	#73A7CC
44.57140816	-96.03539643	2	#73A7CC
44.60588421	-96.03541449	0	#A9AE85
44.64036286	-96.03543257	0	#A9AE85
44.67484412	-96.03545066	0	#A9AE85
44.70932801	-96.03546877	0	#A9AE85
44.74381455	-96.0354869	2	#73A7CC
44.77830375	-96.03550506	2	#73A7CC
44.81279564	-96.03552322	0	#A9AE85
44.84729022	-96.03554141	1	#729565
44.88178753	-96.03555962	0	#A9AE85
44.91628757	-96.03557784	0	#A9AE85
44.95079036	-96.03559609	0	#A9AE85
44.98529593	-96.03561435	0	#A9AE85
45.01980428	-96.03563263	0	#A9AE85
45.05431544	-96.03565093	0	#A9AE85
45.08882943	-96.03566925	0	#A9AE85
45.12334626	-96.03568758	0	#A9AE85
45.15786595	-96.03570594	0	#A9AE85
45.19238851	-96.03572431	2	#73A7CC
45.22691398	-96.03574271	0	#A9AE85
45.26144236	-96.03576112	2	#73A7CC
45.29597367	-96.03577955	0	#A9AE85
45.33050793	-96.035798	0	#A9AE85
45.36504516	-96.03581647	0	#A9AE85
45.39958538	-96.03583496	0	#A9AE85
45.43412861	-96.03585347	2	#73A7CC
45.46867486	-96.035872	0	#A9AE85
45.50322415	-96.03589054	0	#A9AE85
45.53777651	-96.03590911	0	#A9AE85
45.57233194	-96.03592769	0	#A9AE85
45.60689047	-96.0359463	0	#A9AE85
45.64145212	-96.03596492	0	#A9AE85
45.6760169	-96.03598356	0	#A9AE85
45.71058484	-96.03600223	2	#73A7CC
45.74515595	-96.03602091	2	#73A7CC
45.77973026	-96.03603961	0	#A9AE85
45.81430777	-96.03605833	0	#A9AE85
45.84888851	-96.03607707	0	#A9AE85
45.8834725	-96.03609583	2	#73A7CC
45.91805976	-96.03611461	0	#A9AE85
45.9526503	-96.0361334	0	#A9AE85
45.98724415	-96.03615222	0	#A9AE85
46.02184132	-96.03617106	0	#A9AE85
46.05644184	-96.03618992	0	#A9AE85
46.09104571	-96.03620879	2	#73A7CC
46.12565297	-96.03622769	2	#73A7CC
46.16026364	-96.03624661	0	#A9AE85
46.19487772	-96.03626554	0	#A9AE85
46.22949524	-96.0362845	0	#A9AE85
46.26411622	-96.03630347	0	#A9AE85
46.29874068	-96.03632247	2	#73A7CC
46.33336864	-96.03634148	0	#A9AE85
46.36800011	-96.03636052	2	#73A7CC
46.40263513	-96.03637957	0	#A9AE85
46.4372737	-96.03639865	2	#73A7CC
46.47191584	-96.03641774	1	#729565
46.50656159	-96.03643686	2	#73A7CC
46.54121095	-96.03645599	1	#729565
46.57586395	-96.03647515	2	#73A7CC
46.6105206	-96.03649432	0	#A9AE85
46.64518093	-96.03651352	2	#73A7CC
46.67984496	-96.03653274	1	#729565
46.7145127	-96.03655197	2	#73A7CC
46.74918418	-96.03657123	2	#73A7CC
46.78385942	-96.0365905	0	#A9AE85
46.81853844	-96.0366098	0	#A9AE85
46.85322125	-96.03662912	0	#A9AE85
46.88790788	-96.03664846	2	#73A7CC
46.92259835	-96.03666781	0	#A9AE85
46.95729267	-96.03668719	2	#73A7CC
46.99199088	-96.03670659	0	#A9AE85
47.02669299	-96.03672601	0	#A9AE85
47.06139902	-96.03674545	0	#A9AE85
47.09610898	-96.03676491	0	#A9AE85
47.13082292	-96.03678439	0	#A9AE85
47.16554083	-96.0368039	0	#A9AE85
47.20026275	-96.03682342	0	#A9AE85
47.23498869	-96.03684296	0	#A9AE85
47.26971868	-96.03686253	2	#73A7CC
47.30445273	-96.03688211	2	#73A7CC
47.33919087	-96.03690172	0	#A9AE85
47.37393312	-96.03692134	0	#A9AE85
47.40867951	-96.03694099	0	#A9AE85
47.44343004	-96.03696066	0	#A9AE85
47.47818474	-96.03698035	0	#A9AE85
47.51294364	-96.03700006	0	#A9AE85
47.54770676	-96.03701979	0	#A9AE85
47.58247411	-96.03703954	1	#729565
47.61724572	-96.03705932	2	#73A7CC
47.65202161	-96.03707911	0	#A9AE85
47.6868018	-96.03709893	2	#73A7CC
47.72158632	-96.03711877	0	#A9AE85
47.75637518	-96.03713862	0	#A9AE85
47.79116841	-96.0371585	0	#A9AE85
47.82596603	-96.0371784	0	#A9AE85
47.86076806	-96.03719833	2	#73A7CC
47.89557452	-96.03721827	1	#729565
47.93038544	-96.03723823	0	#A9AE85
47.96520083	-96.03725822	0	#A9AE85
48.00002073	-96.03727823	2	#73A7CC
48.03484515	-96.03729826	0	#A9AE85
48.06967411	-96.03731831	0	#A9AE85
48.10450764	-96.03733838	2	#73A7CC
48.13934575	-96.03735848	0	#A9AE85
48.17418848	-96.03737859	0	#A9AE85
48.20903585	-96.03739873	0	#A9AE85
48.24388787	-96.03741889	0	#A9AE85
48.27874457	-96.03743907	2	#73A7CC
48.31360597	-96.03745927	0	#A9AE85
48.3484721	-96.0374795	0	#A9AE85
48.38334298	-96.03749974	2	#73A7CC
48.41821863	-96.03752001	1	#729565
48.45309907	-96.0375403	0	#A9AE85
48.48798433	-96.03756061	1	#729565
48.52287443	-96.03758095	1	#729565
48.5577694	-96.0376013	1	#729565
48.59266925	-96.03762168	0	#A9AE85
48.62757402	-96.03764208	0	#A9AE85
48.66248372	-96.0376625	2	#73A7CC
48.69739837	-96.03768295	0	#A9AE85
48.73231801	-96.03770341	2	#73A7CC
48.76724266	-96.0377239	0	#A9AE85
48.80217233	-96.03774441	0	#A9AE85
48.83710705	-96.03776495	0	#A9AE85
48.87204685	-96.0377855	0	#A9AE85
48.90699176	-96.03780608	0	#A9AE85
48.94194178	-96.03782668	0	#A9AE85
48.97689696	-96.03784731	2	#73A7CC
49.01185731	-96.03786795	2	#73A7CC
43.50382365	-96.08254873	0	#A9AE85
43.53822764	-96.08259019	0	#A9AE85
43.5726337	-96.08263169	0	#A9AE85
43.60704186	-96.08267323	0	#A9AE85
43.64145213	-96.08271481	0	#A9AE85
43.67586451	-96.08275643	0	#A9AE85
43.71027905	-96.0827981	0	#A9AE85
43.74469573	-96.08283981	0	#A9AE85
43.77911459	-96.08288156	0	#A9AE85
43.81353564	-96.08292335	0	#A9AE85
43.8479589	-96.08296518	2	#73A7CC
43.88238438	-96.08300706	0	#A9AE85
43.9168121	-96.08304898	0	#A9AE85
43.95124208	-96.08309094	2	#73A7CC
43.98567433	-96.08313294	0	#A9AE85
44.02010886	-96.08317499	0	#A9AE85
44.05454571	-96.08321708	2	#73A7CC
44.08898487	-96.08325921	0	#A9AE85
44.12342638	-96.08330138	2	#73A7CC
44.15787024	-96.0833436	2	#73A7CC
44.19231647	-96.08338586	0	#A9AE85
44.2267651	-96.08342816	0	#A9AE85
44.26121613	-96.08347051	0	#A9AE85
44.29566958	-96.0835129	0	#A9AE85
44.33012548	-96.08355533	2	#73A7CC
44.36458383	-96.0835978	0	#A9AE85
44.39904466	-96.08364032	0	#A9AE85
44.43350798	-96.08368288	0	#A9AE85
44.46797381	-96.08372549	0	#A9AE85
44.50244217	-96.08376813	0	#A9AE85
44.53691307	-96.08381083	0	#A9AE85
44.57138653	-96.08385356	0	#A9AE85
44.60586257	-96.08389634	2	#73A7CC
44.6403412	-96.08393916	0	#A9AE85
44.67482245	-96.08398203	0	#A9AE85
44.70930633	-96.08402494	0	#A9AE85
44.74379285	-96.08406789	0	#A9AE85
44.77828204	-96.08411089	0	#A9AE85
44.81277392	-96.08415393	0	#A9AE85
44.84726849	-96.08419701	0	#A9AE85
44.88176578	-96.08424014	0	#A9AE85
44.91626581	-96.08428332	2	#73A7CC
44.95076859	-96.08432654	0	#A9AE85
44.98527414	-96.0843698	0	#A9AE85
45.01978249	-96.08441311	0	#A9AE85
45.05429363	-96.08445646	0	#A9AE85
45.08880761	-96.08449985	0	#A9AE85
45.12332442	-96.08454329	0	#A9AE85
45.1578441	-96.08458678	0	#A9AE85
45.19236665	-96.08463031	2	#73A7CC
45.2268921	-96.08467388	0	#A9AE85
45.26142047	-96.0847175	0	#A9AE85
45.29595177	-96.08476117	0	#A9AE85
45.33048602	-96.08480488	2	#73A7CC
45.36502324	-96.08484863	2	#73A7CC
45.39956344	-96.08489243	0	#A9AE85
45.43410666	-96.08493628	0	#A9AE85
45.46865289	-96.08498017	0	#A9AE85
45.50320217	-96.08502411	0	#A9AE85
45.53775451	-96.08506809	0	#A9AE85
45.57230993	-96.08511211	0	#A9AE85
45.60686845	-96.08515619	0	#A9AE85
45.64143009	-96.0852003	0	#A9AE85
45.67599486	-96.08524447	0	#A9AE85
45.71056278	-96.08528868	0	#A9AE85
45.74513388	-96.08533293	0	#A9AE85
45.77970817	-96.08537724	0	#A9AE85
45.81428567	-96.08542158	0	#A9AE85
45.84886639	-96.08546598	0	#A9AE85
45.88345037	-96.08551042	0	#A9AE85
45.91803761	-96.0855549	0	#A9AE85
45.95262814	-96.08559944	0	#A9AE85
45.98722198	-96.08564401	0	#A9AE85
46.02181914	-96.08568864	0	#A9AE85
46.05641964	-96.08573331	2	#73A7CC
46.0910235	-96.08577803	0	#A9AE85
46.12563075	-96.0858228	0	#A9AE85
46.1602414	-96.08586761	0	#A9AE85
46.19485547	-96.08591247	0	#A9AE85
46.22947297	-96.08595737	2	#73A7CC
46.26409394	-96.08600232	2	#73A7CC
46.29871839	-96.08604732	0	#A9AE85
46.33334633	-96.08609237	0	#A9AE85
46.36797779	-96.08613746	0	#A9AE85
46.40261279	-96.0861826	2	#73A7CC
46.43725135	-96.08622779	1	#729565
46.47189348	-96.08627303	0	#A9AE85
46.50653921	-96.08631831	2	#73A7CC
46.54118856	-96.08636364	0	#A9AE85
46.57584154	-96.08640902	2	#73A7CC
46.61049818	-96.08645445	2	#73A7CC
46.6451585	-96.08649992	2	#73A7CC
46.67982251	-96.08654544	0	#A9AE85
46.71449024	-96.08659101	0	#A9AE85
46.74916171	-96.08663663	0	#A9AE85
46.78383693	-96.0866823	2	#73A7CC
46.81851593	-96.08672801	2	#73A7CC
46.85319873	-96.08677377	2	#73A7CC
46.88788534	-96.08681959	2	#73A7CC
46.9225758	-96.08686544	0	#A9AE85
46.95727011	-96.08691135	2	#73A7CC
46.9919683	-96.08695731	0	#A9AE85
47.0266704	-96.08700331	0	#A9AE85
47.06137641	-96.08704937	0	#A9AE85
47.09608636	-96.08709547	2	#73A7CC
47.13080028	-96.08714162	0	#A9AE85
47.16551818	-96.08718782	0	#A9AE85
47.20024008	-96.08723407	0	#A9AE85
47.23496601	-96.08728037	1	#729565
47.26969598	-96.08732671	2	#73A7CC
47.30443002	-96.08737311	2	#73A7CC
47.33916815	-96.08741956	0	#A9AE85
47.37391039	-96.08746605	2	#73A7CC
47.40865675	-96.0875126	0	#A9AE85
47.44340727	-96.08755919	0	#A9AE85
47.47816196	-96.08760583	2	#73A7CC
47.51292085	-96.08765253	1	#729565
47.54768395	-96.08769927	0	#A9AE85
47.58245128	-96.08774607	2	#73A7CC
47.61722288	-96.08779291	0	#A9AE85
47.65199875	-96.0878398	0	#A9AE85
47.68677893	-96.08788675	1	#729565
47.72156343	-96.08793374	2	#73A7CC
47.75635228	-96.08798078	0	#A9AE85
47.79114549	-96.08802788	0	#A9AE85
47.8259431	-96.08807502	0	#A9AE85
47.86074511	-96.08812222	0	#A9AE85
47.89555156	-96.08816946	0	#A9AE85
47.93036246	-96.08821676	0	#A9AE85
47.96517784	-96.08826411	0	#A9AE85
47.99999772	-96.08831151	0	#A9AE85
48.03482212	-96.08835896	0	#A9AE85
48.06965107	-96.08840646	0	#A9AE85
48.10448458	-96.08845401	0	#A9AE85
48.13932268	-96.08850161	2	#73A7CC
48.1741654	-96.08854926	0	#A9AE85
48.20901274	-96.08859697	0	#A9AE85
48.24386475	-96.08864472	2	#73A7CC
48.27872144	-96.08869253	2	#73A7CC
48.31358282	-96.08874039	2	#73A7CC
48.34844894	-96.0887883	0	#A9AE85
48.3833198	-96.08883627	2	#73A7CC
48.41819543	-96.08888428	2	#73A7CC
48.45307586	-96.08893235	2	#73A7CC
48.4879611	-96.08898047	2	#73A7CC
48.52285119	-96.08902864	2	#73A7CC
48.55774614	-96.08907686	2	#73A7CC
48.59264598	-96.08912514	0	#A9AE85
48.62755073	-96.08917346	0	#A9AE85
48.66246041	-96.08922184	2	#73A7CC
48.69737505	-96.08927028	2	#73A7CC
48.73229467	-96.08931876	0	#A9AE85
48.7672193	-96.0893673	2	#73A7CC
48.80214896	-96.08941589	0	#A9AE85
48.83708367	-96.08946453	2	#73A7CC
48.87202345	-96.08951323	0	#A9AE85
48.90696834	-96.08956198	0	#A9AE85
48.94191835	-96.08961078	2	#73A7CC
48.97687351	-96.08965964	2	#73A7CC
49.01183384	-96.08970855	2	#73A7CC
43.50378513	-96.13025178	2	#73A7CC
43.5381891	-96.1303172	0	#A9AE85
43.57259514	-96.13038268	0	#A9AE85
43.60700328	-96.13044822	0	#A9AE85
43.64141352	-96.13051384	0	#A9AE85
43.67582589	-96.13057951	0	#A9AE85
43.7102404	-96.13064526	2	#73A7CC
43.74465706	-96.13071107	0	#A9AE85
43.7790759	-96.13077694	0	#A9AE85
43.81349693	-96.13084289	0	#A9AE85
43.84792017	-96.1309089	0	#A9AE85
43.88234562	-96.13097497	2	#73A7CC
43.91677332	-96.13104112	0	#A9AE85
43.95120327	-96.13110733	0	#A9AE85
43.9856355	-96.1311736	0	#A9AE85
44.02007002	-96.13123995	2	#73A7CC
44.05450684	-96.13130636	2	#73A7CC
44.08894598	-96.13137283	0	#A9AE85
44.12338746	-96.13143938	0	#A9AE85
44.1578313	-96.13150599	0	#A9AE85
44.19227751	-96.13157267	0	#A9AE85
44.22672612	-96.13163942	0	#A9AE85
44.26117713	-96.13170624	0	#A9AE85
44.29563056	-96.13177312	2	#73A7CC
44.33008643	-96.13184007	2	#73A7CC
44.36454476	-96.13190709	0	#A9AE85
44.39900557	-96.13197418	0	#A9AE85
44.43346887	-96.13204134	2	#73A7CC
44.46793467	-96.13210856	0	#A9AE85
44.50240301	-96.13217585	2	#73A7CC
44.53687388	-96.13224322	0	#A9AE85
44.57134732	-96.13231065	2	#73A7CC
44.60582334	-96.13237815	0	#A9AE85
44.64030195	-96.13244571	0	#A9AE85
44.67478317	-96.13251335	0	#A9AE85
44.70926703	-96.13258106	0	#A9AE85
44.74375353	-96.13264883	0	#A9AE85
44.7782427	-96.13271668	2	#73A7CC
44.81273455	-96.13278459	0	#A9AE85
44.8472291	-96.13285257	0	#A9AE85
44.88172637	-96.13292063	0	#A9AE85
44.91622637	-96.13298875	2	#73A7CC
44.95072913	-96.13305694	2	#73A7CC
44.98523466	-96.13312521	0	#A9AE85
45.01974298	-96.13319354	0	#A9AE85
45.0542541	-96.13326194	0	#A9AE85
45.08876805	-96.13333042	0	#A9AE85
45.12328484	-96.13339896	0	#A9AE85
45.15780449	-96.13346757	0	#A9AE85
45.19232702	-96.13353626	0	#A9AE85
45.22685245	-96.13360502	2	#73A7CC
45.26138079	-96.13367384	0	#A9AE85
45.29591207	-96.13374274	0	#A9AE85
45.33044629	-96.13381171	0	#A9AE85
45.36498349	-96.13388075	0	#A9AE85
45.39952367	-96.13394986	0	#A9AE85
45.43406686	-96.13401904	2	#73A7CC
45.46861307	-96.1340883	0	#A9AE85
45.50316233	-96.13415762	0	#A9AE85
45.53771465	-96.13422702	0	#A9AE85
45.57227004	-96.13429649	2	#73A7CC
45.60682854	-96.13436603	0	#A9AE85
45.64139015	-96.13443564	0	#A9AE85
45.67595489	-96.13450533	0	#A9AE85
45.71052279	-96.13457508	0	#A9AE85
45.74509387	-96.13464491	0	#A9AE85
45.77966813	-96.13471482	0	#A9AE85
45.8142456	-96.13478479	0	#A9AE85
45.84882631	-96.13485484	0	#A9AE85
45.88341026	-96.13492496	2	#73A7CC
45.91799748	-96.13499515	0	#A9AE85
45.95258798	-96.13506542	0	#A9AE85
45.98718179	-96.13513576	0	#A9AE85
46.02177893	-96.13520617	0	#A9AE85
46.0563794	-96.13527666	0	#A9AE85
46.09098324	-96.13534722	0	#A9AE85
46.12559046	-96.13541785	2	#73A7CC
46.16020109	-96.13548856	2	#73A7CC
46.19481513	-96.13555934	0	#A9AE85
46.22943261	-96.1356302	2	#73A7CC
46.26405355	-96.13570113	0	#A9AE85
46.29867797	-96.13577213	0	#A9AE85
46.33330589	-96.13584321	0	#A9AE85
46.36793733	-96.13591436	2	#73A7CC
46.4025723	-96.13598559	0	#A9AE85
46.43721084	-96.13605689	0	#A9AE85
46.47185294	-96.13612827	0	#A9AE85
46.50649865	-96.13619972	0	#A9AE85
46.54114797	-96.13627125	0	#A9AE85
46.57580093	-96.13634285	2	#73A7CC
46.61045754	-96.13641452	2	#73A7CC
46.64511783	-96.13648628	2	#73A7CC
46.67978182	-96.13655811	0	#A9AE85
46.71444952	-96.13663001	2	#73A7CC
46.74912096	-96.13670199	2	#73A7CC
46.78379616	-96.13677404	2	#73A7CC
46.81847514	-96.13684617	2	#73A7CC
46.85315791	-96.13691838	0	#A9AE85
46.8878445	-96.13699067	1	#729565
46.92253493	-96.13706303	0	#A9AE85
46.95722921	-96.13713546	0	#A9AE85
46.99192738	-96.13720798	0	#A9AE85
47.02662945	-96.13728057	2	#73A7CC
47.06133543	-96.13735323	0	#A9AE85
47.09604536	-96.13742598	0	#A9AE85
47.13075925	-96.1374988	0	#A9AE85
47.16547712	-96.13757169	0	#A9AE85
47.200199	-96.13764467	0	#A9AE85
47.2349249	-96.13771772	0	#A9AE85
47.26965485	-96.13779085	0	#A9AE85
47.30438886	-96.13786406	0	#A9AE85
47.33912696	-96.13793735	2	#73A7CC
47.37386917	-96.13801071	2	#73A7CC
47.40861551	-96.13808415	0	#A9AE85
47.443366	-96.13815767	0	#A9AE85
47.47812066	-96.13823127	0	#A9AE85
47.51287952	-96.13830495	0	#A9AE85
47.54764259	-96.1383787	0	#A9AE85
47.5824099	-96.13845254	2	#73A7CC
47.61718147	-96.13852645	2	#73A7CC
47.65195732	-96.13860044	2	#73A7CC
47.68673747	-96.13867451	1	#729565
47.72152194	-96.13874866	0	#A9AE85
47.75631076	-96.13882289	0	#A9AE85
47.79110395	-96.1388972	0	#A9AE85
47.82590152	-96.13897159	0	#A9AE85
47.86070351	-96.13904606	0	#A9AE85
47.89550993	-96.13912061	0	#A9AE85
47.93032081	-96.13919524	2	#73A7CC
47.96513616	-96.13926994	0	#A9AE85
47.99995601	-96.13934473	0	#A9AE85
48.03478038	-96.1394196	0	#A9AE85
48.0696093	-96.13949455	1	#729565
48.10444279	-96.13956958	0	#A9AE85
48.13928086	-96.13964469	2	#73A7CC
48.17412355	-96.13971988	0	#A9AE85
48.20897087	-96.13979516	0	#A9AE85
48.24382285	-96.13987051	0	#A9AE85
48.2786795	-96.13994594	2	#73A7CC
48.31354086	-96.14002146	0	#A9AE85
48.34840695	-96.14009706	2	#73A7CC
48.38327778	-96.14017274	0	#A9AE85
48.41815338	-96.1402485	0	#A9AE85
48.45303378	-96.14032434	0	#A9AE85
48.487919	-96.14040027	2	#73A7CC
48.52280906	-96.14047628	2	#73A7CC
48.55770398	-96.14055237	2	#73A7CC
48.59260379	-96.14062854	1	#729565
48.62750851	-96.14070479	0	#A9AE85
48.66241816	-96.14078113	2	#73A7CC
48.69733277	-96.14085755	2	#73A7CC
48.73225237	-96.14093406	0	#A9AE85
48.76717697	-96.14101064	0	#A9AE85
48.80210659	-96.14108731	0	#A9AE85
48.83704127	-96.14116407	2	#73A7CC
48.87198103	-96.14124091	0	#A9AE85
48.90692589	-96.14131783	0	#A9AE85
48.94187587	-96.14139483	0	#A9AE85
48.976831	-96.14147192	2	#73A7CC
49.0117913	-96.14154909	2	#73A7CC
43.50372934	-96.17795477	2	#73A7CC
43.53813328	-96.17804414	0	#A9AE85
43.57253929	-96.1781336	0	#A9AE85
43.6069474	-96.17822316	0	#A9AE85
43.64135761	-96.1783128	0	#A9AE85
43.67576994	-96.17840253	0	#A9AE85
43.71018442	-96.17849235	0	#A9AE85
43.74460105	-96.17858226	0	#A9AE85
43.77901986	-96.17867226	0	#A9AE85
43.81344086	-96.17876236	0	#A9AE85
43.84786406	-96.17885254	0	#A9AE85
43.88228949	-96.17894282	2	#73A7CC
43.91671715	-96.17903319	0	#A9AE85
43.95114708	-96.17912364	0	#A9AE85
43.98557927	-96.17921419	0	#A9AE85
44.02001375	-96.17930483	0	#A9AE85
44.05445054	-96.17939557	0	#A9AE85
44.08888965	-96.17948639	0	#A9AE85
44.1233311	-96.17957731	0	#A9AE85
44.15777491	-96.17966832	0	#A9AE85
44.19222109	-96.17975942	0	#A9AE85
44.22666966	-96.17985061	0	#A9AE85
44.26112063	-96.1799419	0	#A9AE85
44.29557403	-96.18003328	0	#A9AE85
44.33002988	-96.18012475	2	#73A7CC
44.36448817	-96.18021631	0	#A9AE85
44.39894895	-96.18030797	0	#A9AE85
44.43341221	-96.18039972	0	#A9AE85
44.46787799	-96.18049157	0	#A9AE85
44.50234629	-96.1805835	0	#A9AE85
44.53681713	-96.18067554	0	#A9AE85
44.57129054	-96.18076766	0	#A9AE85
44.60576652	-96.18085988	0	#A9AE85
44.6402451	-96.1809522	0	#A9AE85
44.67472629	-96.1810446	0	#A9AE85
44.70921011	-96.18113711	0	#A9AE85
44.74369658	-96.1812297	0	#A9AE85
44.77818571	-96.1813224	0	#A9AE85
44.81267753	-96.18141518	2	#73A7CC
44.84717204	-96.18150806	0	#A9AE85
44.88166928	-96.18160104	0	#A9AE85
44.91616925	-96.18169411	0	#A9AE85
44.95067197	-96.18178728	0	#A9AE85
44.98517747	-96.18188054	0	#A9AE85
45.01968575	-96.1819739	0	#A9AE85
45.05419684	-96.18206736	0	#A9AE85
45.08871076	-96.18216091	0	#A9AE85
45.12322751	-96.18225456	0	#A9AE85
45.15774713	-96.1823483	0	#A9AE85
45.19226963	-96.18244214	0	#A9AE85
45.22679502	-96.18253608	2	#73A7CC
45.26132333	-96.18263011	0	#A9AE85
45.29585457	-96.18272424	2	#73A7CC
45.33038876	-96.18281847	2	#73A7CC
45.36492592	-96.18291279	0	#A9AE85
45.39946607	-96.18300721	0	#A9AE85
45.43400922	-96.18310173	0	#A9AE85
45.4685554	-96.18319635	0	#A9AE85
45.50310462	-96.18329106	0	#A9AE85
45.5376569	-96.18338588	0	#A9AE85
45.57221227	-96.18348079	0	#A9AE85
45.60677072	-96.1835758	0	#A9AE85
45.6413323	-96.18367091	0	#A9AE85
45.67589701	-96.18376611	0	#A9AE85
45.71046488	-96.18386142	0	#A9AE85
45.74503591	-96.18395682	2	#73A7CC
45.77961014	-96.18405233	0	#A9AE85
45.81418758	-96.18414793	0	#A9AE85
45.84876825	-96.18424363	0	#A9AE85
45.88335216	-96.18433943	0	#A9AE85
45.91793935	-96.18443533	0	#A9AE85
45.95252982	-96.18453133	0	#A9AE85
45.98712359	-96.18462743	0	#A9AE85
46.02172069	-96.18472363	0	#A9AE85
46.05632113	-96.18481994	0	#A9AE85
46.09092493	-96.18491634	0	#A9AE85
46.12553212	-96.18501284	2	#73A7CC
46.1601427	-96.18510944	0	#A9AE85
46.19475671	-96.18520615	0	#A9AE85
46.22937416	-96.18530295	0	#A9AE85
46.26399506	-96.18539986	0	#A9AE85
46.29861945	-96.18549687	0	#A9AE85
46.33324733	-96.18559398	0	#A9AE85
46.36787873	-96.18569119	0	#A9AE85
46.40251367	-96.1857885	0	#A9AE85
46.43715216	-96.18588591	2	#73A7CC
46.47179423	-96.18598343	0	#A9AE85
46.5064399	-96.18608105	0	#A9AE85
46.54108918	-96.18617877	0	#A9AE85
46.5757421	-96.1862766	0	#A9AE85
46.61039868	-96.18637453	0	#A9AE85
46.64505894	-96.18647256	2	#73A7CC
46.67972289	-96.18657069	2	#73A7CC
46.71439055	-96.18666893	2	#73A7CC
46.74906195	-96.18676727	0	#A9AE85
46.78373711	-96.18686571	2	#73A7CC
46.81841605	-96.18696426	0	#A9AE85
46.85309879	-96.18706291	0	#A9AE85
46.88778534	-96.18716167	2	#73A7CC
46.92247573	-96.18726053	0	#A9AE85
46.95716998	-96.1873595	0	#A9AE85
46.99186811	-96.18745857	2	#73A7CC
47.02657013	-96.18755774	0	#A9AE85
47.06127608	-96.18765702	0	#A9AE85
47.09598597	-96.18775641	2	#73A7CC
47.13069982	-96.1878559	0	#A9AE85
47.16541766	-96.18795549	0	#A9AE85
47.20013949	-96.18805519	0	#A9AE85
47.23486536	-96.188155	0	#A9AE85
47.26959527	-96.18825491	0	#A9AE85
47.30432924	-96.18835493	0	#A9AE85
47.3390673	-96.18845506	2	#73A7CC
47.37380947	-96.18855529	1	#729565
47.40855577	-96.18865563	2	#73A7CC
47.44330622	-96.18875607	2	#73A7CC
47.47806085	-96.18885663	0	#A9AE85
47.51281967	-96.18895729	0	#A9AE85
47.5475827	-96.18905805	2	#73A7CC
47.58234997	-96.18915893	2	#73A7CC
47.6171215	-96.18925991	0	#A9AE85
47.65189731	-96.189361	2	#73A7CC
47.68667742	-96.1894622	0	#A9AE85
47.72146185	-96.18956351	0	#A9AE85
47.75625063	-96.18966492	0	#A9AE85
47.79104378	-96.18976645	0	#A9AE85
47.82584132	-96.18986808	0	#A9AE85
47.86064326	-96.18996982	0	#A9AE85
47.89544964	-96.19007167	2	#73A7CC
47.93026048	-96.19017363	0	#A9AE85
47.96507579	-96.1902757	0	#A9AE85
47.9998956	-96.19037788	0	#A9AE85
48.03471994	-96.19048017	2	#73A7CC
48.06954881	-96.19058256	0	#A9AE85
48.10438226	-96.19068507	0	#A9AE85
48.13922029	-96.19078769	2	#73A7CC
48.17406294	-96.19089042	1	#729565
48.20891022	-96.19099326	2	#73A7CC
