id,is_observed,obs,dur,dist,is_train
17709,f,0,0,0,t
16560,f,0,0,0,t
16561,f,0,0,0,t
16562,f,0,0,0,t
16563,f,0,0,0,t
16564,f,0,0,0,t
16565,f,0,0,0,t
16566,f,0,0,0,t
16567,f,0,0,0,t
16568,f,0,0,0,t
16569,f,0,0,0,t
16570,f,0,0,0,t
16571,f,0,0,0,t
16572,f,0,0,0,t
16573,f,0,0,0,t
16574,f,0,0,0,t
16575,f,0,0,0,t
16576,f,0,0,0,t
16577,f,0,0,0,t
16578,f,0,0,0,t
16579,f,0,0,0,t
16580,f,0,0,0,t
16581,f,0,0,0,t
16582,f,0,0,0,t
16583,t,0.2,0.1,0.0,t
16584,f,0,0,0,t
16585,f,0,0,0,t
16586,f,0,0,0,t
16587,f,0,0,0,t
16588,f,0,0,0,t
16589,f,0,0,0,t
16590,f,0,0,0,t
16591,t,0.0,0.1,0.0,t
16592,f,0,0,0,t
16593,f,0,0,0,t
16594,f,0,0,0,t
16595,f,0,0,0,t
16596,f,0,0,0,t
16597,f,0,0,0,t
16598,f,0,0,0,t
16599,f,0,0,0,t
16600,f,0,0,0,t
16601,f,0,0,0,t
16602,f,0,0,0,t
16603,f,0,0,0,t
16604,f,0,0,0,t
16605,f,0,0,0,t
16606,t,0.0,0.1,0.0,t
16607,f,0,0,0,t
16608,f,0,0,0,t
16609,f,0,0,0,t
16710,f,0,0,0,t
16711,f,0,0,0,t
16712,f,0,0,0,t
16713,f,0,0,0,t
16714,f,0,0,0,t
16715,f,0,0,0,t
16716,f,0,0,0,t
16717,f,0,0,0,t
16718,f,0,0,0,t
16719,f,0,0,0,t
16720,f,0,0,0,t
16721,f,0,0,0,t
16722,f,0,0,0,t
16723,f,0,0,0,t
16724,f,0,0,0,t
16725,f,0,0,0,t
16726,f,0,0,0,t
16727,f,0,0,0,t
16728,f,0,0,0,t
16729,f,0,0,0,t
16730,f,0,0,0,t
16731,f,0,0,0,t
16732,f,0,0,0,t
16733,f,0,0,0,t
16734,f,0,0,0,t
16735,f,0,0,0,t
16736,f,0,0,0,t
16737,f,0,0,0,t
16738,f,0,0,0,t
16739,f,0,0,0,t
16740,f,0,0,0,t
16741,f,0,0,0,t
16742,f,0,0,0,t
16743,f,0,0,0,t
16744,f,0,0,0,t
16745,f,0,0,0,t
16746,f,0,0,0,t
16747,f,0,0,0,t
16748,f,0,0,0,t
16749,f,0,0,0,t
16750,f,0,0,0,t
16751,f,0,0,0,t
16752,f,0,0,0,t
16753,f,0,0,0,t
16754,f,0,0,0,t
16755,f,0,0,0,t
16756,f,0,0,0,t
16757,f,0,0,0,t
16758,f,0,0,0,t
16759,f,0,0,0,t
16760,f,0,0,0,t
16761,f,0,0,0,t
16762,f,0,0,0,t
16763,f,0,0,0,t
16764,f,0,0,0,t
16765,f,0,0,0,t
16766,f,0,0,0,t
16767,f,0,0,0,t
16768,f,0,0,0,t
16769,f,0,0,0,t
16780,f,0,0,0,t
16781,f,0,0,0,t
16782,f,0,0,0,t
16783,f,0,0,0,t
16784,f,0,0,0,t
16785,f,0,0,0,t
16786,f,0,0,0,t
16787,f,0,0,0,t
16788,f,0,0,0,t
16789,f,0,0,0,t
16790,f,0,0,0,t
16791,f,0,0,0,t
16792,f,0,0,0,t
16793,f,0,0,0,t
16794,f,0,0,0,t
16610,f,0,0,0,t
16611,f,0,0,0,t
16612,t,0.0,0.0,0.0,t
16613,f,0,0,0,t
16614,f,0,0,0,t
16615,f,0,0,0,t
16616,f,0,0,0,t
16617,f,0,0,0,t
16618,f,0,0,0,t
16619,f,0,0,0,t
16620,f,0,0,0,t
16621,f,0,0,0,t
16622,f,0,0,0,t
16623,t,0.0,0.0,0.0,t
16624,f,0,0,0,t
16625,f,0,0,0,t
16626,f,0,0,0,t
16627,f,0,0,0,t
16628,f,0,0,0,t
16629,f,0,0,0,t
16630,f,0,0,0,t
16631,t,0.0,0.0,0.0,t
16632,f,0,0,0,t
16633,f,0,0,0,t
16634,f,0,0,0,t
16635,f,0,0,0,t
16636,f,0,0,0,t
16637,f,0,0,0,t
16638,f,0,0,0,t
16639,f,0,0,0,t
16640,f,0,0,0,t
16641,f,0,0,0,t
16642,f,0,0,0,t
16643,f,0,0,0,t
16644,f,0,0,0,t
16645,f,0,0,0,t
16646,f,0,0,0,t
16647,f,0,0,0,t
16648,f,0,0,0,t
16649,f,0,0,0,t
16650,f,0,0,0,t
16651,f,0,0,0,t
16652,f,0,0,0,t
16653,f,0,0,0,t
16654,f,0,0,0,t
16655,f,0,0,0,t
16656,f,0,0,0,t
16657,f,0,0,0,t
16658,f,0,0,0,t
16659,f,0,0,0,t
16660,f,0,0,0,t
16661,f,0,0,0,t
16662,f,0,0,0,t
16663,f,0,0,0,t
16664,f,0,0,0,t
16665,f,0,0,0,t
16666,f,0,0,0,t
16667,f,0,0,0,t
16668,f,0,0,0,t
16669,f,0,0,0,t
16670,f,0,0,0,t
16671,f,0,0,0,t
16672,f,0,0,0,t
16673,f,0,0,0,t
16674,f,0,0,0,t
16675,f,0,0,0,t
16676,f,0,0,0,t
16677,f,0,0,0,t
16678,f,0,0,0,t
16679,f,0,0,0,t
16680,f,0,0,0,t
16681,f,0,0,0,t
16682,f,0,0,0,t
16683,f,0,0,0,t
16684,f,0,0,0,t
16685,f,0,0,0,t
16686,f,0,0,0,t
16687,f,0,0,0,t
16688,f,0,0,0,t
16689,f,0,0,0,t
16690,f,0,0,0,t
16691,f,0,0,0,t
16692,f,0,0,0,t
16693,f,0,0,0,t
16694,f,0,0,0,t
16695,f,0,0,0,t
16696,f,0,0,0,t
16697,f,0,0,0,t
16698,f,0,0,0,t
16699,f,0,0,0,t
16700,f,0,0,0,t
16701,f,0,0,0,t
16702,f,0,0,0,t
16703,t,0.0,0.1,0.0,t
16704,f,0,0,0,t
16705,f,0,0,0,t
16706,f,0,0,0,t
16707,f,0,0,0,t
16708,f,0,0,0,t
16709,f,0,0,0,t
17210,f,0,0,0,t
17211,f,0,0,0,t
17212,f,0,0,0,t
17213,f,0,0,0,t
17214,f,0,0,0,t
17215,f,0,0,0,t
17216,f,0,0,0,t
17217,f,0,0,0,t
17218,f,0,0,0,t
17219,f,0,0,0,t
17230,f,0,0,0,t
17231,f,0,0,0,t
17232,f,0,0,0,t
17233,f,0,0,0,t
17234,f,0,0,0,t
17235,f,0,0,0,t
17236,f,0,0,0,t
17237,f,0,0,0,t
17238,f,0,0,0,t
17239,f,0,0,0,t
17240,f,0,0,0,t
17241,f,0,0,0,t
17242,f,0,0,0,t
17243,f,0,0,0,t
17244,f,0,0,0,t
4015,f,0,0,0,t
4016,f,0,0,0,t
4017,f,0,0,0,t
4018,t,0.0,0.1,0.0,t
4019,t,0.0,0.1,0.0,t
4020,f,0,0,0,t
4021,t,0.0,0.0,0.0,t
4022,f,0,0,0,t
4023,t,0.1,0.1,0.0,t
4024,f,0,0,0,t
4040,f,0,0,0,t
4041,f,0,0,0,t
4042,t,0.0,0.2,0.0,t
4043,f,0,0,0,t
4044,f,0,0,0,t
4045,t,0.3,0.2,0.0,t
4046,f,0,0,0,t
4047,f,0,0,0,t
4048,f,0,0,0,t
4049,t,0.0,0.1,0.0,t
4050,f,0,0,0,t
4051,f,0,0,0,t
4052,f,0,0,0,t
4053,f,0,0,0,t
4054,f,0,0,0,t
4055,t,0.0,0.0,0.0,t
4056,f,0,0,0,t
4057,f,0,0,0,t
4058,t,0.0,0.0,0.0,t
4059,t,0.0,0.0,0.0,t
4060,t,0.0,0.1,0.0,t
4061,t,0.0,0.0,0.0,t
4062,f,0,0,0,t
4063,t,0.0,0.0,0.0,t
4064,f,0,0,0,t
4065,t,0.1,0.0,0.0,t
4066,t,0.0,0.0,0.0,t
4067,t,0.0,0.0,0.0,t
4068,t,0.0,0.0,0.0,t
4069,f,0,0,0,t
4070,t,0.0,0.0,0.0,t
4071,t,0.0,0.0,0.0,t
4072,t,0.0,0.0,0.0,t
4073,t,0.0,0.1,0.0,t
4074,t,0.0,0.0,0.0,t
4075,t,0.0,0.1,0.0,t
4076,f,0,0,0,t
4077,f,0,0,0,t
4078,f,0,0,0,t
4079,f,0,0,0,t
4080,f,0,0,0,t
4081,f,0,0,0,t
4082,f,0,0,0,t
4083,t,0.0,0.2,0.0,t
4084,f,0,0,0,t
4085,f,0,0,0,t
4086,f,0,0,0,t
4087,f,0,0,0,t
4088,f,0,0,0,t
4089,t,0.0,0.2,0.0,t
4090,t,0.0,0.0,0.0,t
4091,t,0.0,0.0,0.0,t
4092,t,0.0,0.0,0.0,t
4093,f,0,0,0,t
4094,t,0.0,0.0,0.0,t
4095,t,0.0,0.0,0.0,t
4096,f,0,0,0,t
4097,t,0.0,0.1,0.0,t
4098,t,0.0,0.0,0.0,t
4099,t,0.0,0.0,0.0,t
4100,f,0,0,0,t
4101,t,0.0,0.0,0.0,t
4102,f,0,0,0,t
4103,f,0,0,0,t
4104,f,0,0,0,t
9894,t,0.0,0.1,0.0,t
9895,t,0.0,0.0,0.0,t
9896,t,0.0,0.1,0.0,t
9897,t,0.1,0.1,0.0,t
9898,t,0.0,0.1,0.0,t
9899,f,0,0,0,t
9900,t,0.0,0.1,0.0,t
9901,t,0.0,0.1,0.0,t
9902,t,0.0,0.1,0.0,t
9903,t,0.0,0.0,0.0,t
9904,t,0.1,0.1,0.0,t
9905,t,0.0,0.0,0.0,t
9906,f,0,0,0,t
9907,f,0,0,0,t
9908,t,0.0,0.2,0.0,t
9909,t,0.0,0.1,0.0,t
9910,t,0.0,0.2,0.0,t
9911,t,0.0,0.0,0.0,t
9912,t,0.0,0.0,0.0,t
9913,t,0.0,0.1,0.0,t
9914,t,0.0,0.1,0.0,t
9915,f,0,0,0,t
9916,t,0.0,0.0,0.0,t
9917,t,0.0,0.0,0.0,t
9918,f,0,0,0,t
9919,t,0.0,0.0,0.0,t
9920,t,0.0,0.1,0.0,t
9921,t,0.0,0.0,0.0,t
9922,t,0.1,0.2,0.1,t
9923,f,0,0,0,t
9924,f,0,0,0,t
9925,t,0.1,0.1,0.0,t
9926,t,0.0,0.0,0.0,t
9927,t,0.0,0.0,0.0,t
9928,t,0.1,0.2,0.0,t
9929,t,0.0,0.0,0.1,t
9930,f,0,0,0,t
9931,f,0,0,0,t
9932,f,0,0,0,t
9933,t,0.0,0.0,0.0,t
9934,f,0,0,0,t
9935,t,0.0,0.0,0.0,t
9936,f,0,0,0,t
9937,f,0,0,0,t
9938,f,0,0,0,t
9939,f,0,0,0,t
9940,t,0.0,0.0,0.0,t
9941,f,0,0,0,t
9942,t,0.0,0.1,0.0,t
9943,f,0,0,0,t
2940,t,0.2,0.1,0.0,t
2941,t,0.0,0.1,0.0,t
2943,f,0,0,0,t
2944,f,0,0,0,t
2945,f,0,0,0,t
2946,t,0.0,0.0,0.0,t
2947,t,0.0,0.0,0.0,t
2948,f,0,0,0,t
2949,f,0,0,0,t
2952,f,0,0,0,t
2953,f,0,0,0,t
2954,f,0,0,0,t
2975,f,0,0,0,t
2976,f,0,0,0,t
2977,f,0,0,0,t
2978,f,0,0,0,t
2979,f,0,0,0,t
2980,f,0,0,0,t
2981,t,0.0,0.1,0.0,t
2982,f,0,0,0,t
2983,f,0,0,0,t
2984,t,0.0,0.0,0.0,t
2985,f,0,0,0,t
2986,t,0.0,0.0,0.0,t
2987,f,0,0,0,t
2988,t,0.0,0.0,0.0,t
2989,f,0,0,0,t
2990,f,0,0,0,t
2991,f,0,0,0,t
2992,f,0,0,0,t
2993,t,0.0,0.0,0.0,t
2994,t,0.0,0.1,0.0,t
2995,t,0.0,0.1,0.0,t
2996,t,0.0,0.1,0.0,t
2997,t,0.0,0.1,0.0,t
2998,f,0,0,0,t
2999,f,0,0,0,t
3000,f,0,0,0,t
3001,f,0,0,0,t
3002,f,0,0,0,t
3003,t,0.0,0.1,0.0,t
3004,f,0,0,0,t
3125,f,0,0,0,t
3126,f,0,0,0,t
3127,f,0,0,0,t
3128,f,0,0,0,t
3129,f,0,0,0,t
3130,f,0,0,0,t
3131,t,0.0,0.0,0.0,t
3132,t,0.0,0.0,0.0,t
3133,f,0,0,0,t
3134,f,0,0,0,t
3135,f,0,0,0,t
3136,f,0,0,0,t
3137,f,0,0,0,t
3138,f,0,0,0,t
3139,t,0.0,0.0,0.0,t
3140,t,0.0,0.0,0.0,t
3141,f,0,0,0,t
3142,t,0.0,0.1,0.0,t
3143,f,0,0,0,t
3144,t,0.0,0.1,0.0,t
3145,t,0.0,0.0,0.0,t
3146,f,0,0,0,t
3147,t,0.0,0.1,0.0,t
3148,f,0,0,0,t
3149,f,0,0,0,t
3150,t,0.0,0.1,0.0,t
3151,t,0.0,0.1,0.0,t
3152,f,0,0,0,t
3153,f,0,0,0,t
3154,t,0.0,0.1,0.0,t
3175,t,0.0,0.0,0.0,t
3176,t,0.0,0.0,0.0,t
3177,f,0,0,0,t
3178,f,0,0,0,t
3179,f,0,0,0,t
3180,f,0,0,0,t
3181,f,0,0,0,t
3182,f,0,0,0,t
3183,f,0,0,0,t
3184,f,0,0,0,t
3185,f,0,0,0,t
3186,f,0,0,0,t
3187,f,0,0,0,t
3188,f,0,0,0,t
3189,f,0,0,0,t
3190,f,0,0,0,t
3191,t,0.1,0.1,0.0,t
3192,f,0,0,0,t
3193,t,0.2,0.1,0.0,t
3194,t,0.0,0.1,0.0,t
3195,t,0.0,0.0,0.0,t
3196,f,0,0,0,t
3197,t,0.0,0.0,0.0,t
3198,t,0.0,0.1,0.0,t
3199,f,0,0,0,t
3200,f,0,0,0,t
3201,f,0,0,0,t
3202,f,0,0,0,t
3203,f,0,0,0,t
3204,f,0,0,0,t
3725,f,0,0,0,t
3726,f,0,0,0,t
3727,f,0,0,0,t
3728,f,0,0,0,t
3729,f,0,0,0,t
3730,t,0.0,0.1,0.0,t
3731,f,0,0,0,t
3732,f,0,0,0,t
3733,f,0,0,0,t
3734,f,0,0,0,t
3735,f,0,0,0,t
3736,f,0,0,0,t
3737,f,0,0,0,t
3738,f,0,0,0,t
3739,f,0,0,0,t
3740,f,0,0,0,t
3741,f,0,0,0,t
3742,f,0,0,0,t
3743,f,0,0,0,t
3744,f,0,0,0,t
3745,f,0,0,0,t
3746,t,0.1,0.1,0.0,t
3747,f,0,0,0,t
3748,f,0,0,0,t
3749,f,0,0,0,t
3750,f,0,0,0,t
3751,f,0,0,0,t
3752,f,0,0,0,t
3753,f,0,0,0,t
3754,f,0,0,0,t
3775,t,0.0,0.1,0.0,t
3776,f,0,0,0,t
3777,f,0,0,0,t
3778,f,0,0,0,t
3779,f,0,0,0,t
3780,f,0,0,0,t
3781,t,0.0,0.1,0.0,t
3782,f,0,0,0,t
3783,f,0,0,0,t
3784,f,0,0,0,t
3785,f,0,0,0,t
3786,t,0.0,0.1,0.0,t
3787,f,0,0,0,t
3788,f,0,0,0,t
3789,t,0.1,0.0,0.0,t
3790,t,0.0,0.0,0.0,t
3791,f,0,0,0,t
3792,t,0.0,0.2,0.0,t
3793,f,0,0,0,t
3794,t,0.0,0.1,0.0,t
3795,f,0,0,0,t
3796,t,0.0,0.1,0.0,t
3797,f,0,0,0,t
3798,t,0.0,0.1,0.0,t
3799,t,0.1,0.1,0.0,t
3800,f,0,0,0,t
3801,t,0.0,0.0,0.0,t
3802,f,0,0,0,t
3803,f,0,0,0,t
3804,f,0,0,0,t
3925,t,0.0,0.0,0.0,t
3926,t,0.0,0.1,0.0,t
3927,t,0.0,0.1,0.0,t
3928,t,0.0,0.1,0.0,t
3929,t,0.0,0.1,0.0,t
3930,t,0.0,0.1,0.0,t
3931,f,0,0,0,t
3932,t,0.0,0.1,0.0,t
3933,f,0,0,0,t
3934,t,0.0,0.0,0.0,t
3935,f,0,0,0,t
3936,f,0,0,0,t
3937,f,0,0,0,t
3938,t,0.0,0.1,0.0,t
3939,t,0.0,0.0,0.0,t
16770,f,0,0,0,t
16771,f,0,0,0,t
16772,f,0,0,0,t
16773,f,0,0,0,t
16774,f,0,0,0,t
16775,f,0,0,0,t
16776,f,0,0,0,t
16777,f,0,0,0,t
16778,f,0,0,0,t
16779,f,0,0,0,t
16795,f,0,0,0,t
16796,f,0,0,0,t
16797,f,0,0,0,t
16798,f,0,0,0,t
16799,f,0,0,0,t
16800,f,0,0,0,t
16801,f,0,0,0,t
16802,f,0,0,0,t
16803,f,0,0,0,t
16804,f,0,0,0,t
16805,f,0,0,0,t
16806,f,0,0,0,t
16807,f,0,0,0,t
16808,f,0,0,0,t
16809,f,0,0,0,t
17310,f,0,0,0,t
17311,f,0,0,0,t
17312,f,0,0,0,t
17313,f,0,0,0,t
17314,f,0,0,0,t
17315,f,0,0,0,t
17316,f,0,0,0,t
17317,f,0,0,0,t
17318,f,0,0,0,t
17319,f,0,0,0,t
17320,f,0,0,0,t
17321,f,0,0,0,t
17322,f,0,0,0,t
17323,f,0,0,0,t
17324,f,0,0,0,t
17325,f,0,0,0,t
17326,f,0,0,0,t
17327,f,0,0,0,t
17328,f,0,0,0,t
17329,f,0,0,0,t
17330,f,0,0,0,t
17331,f,0,0,0,t
17332,f,0,0,0,t
17333,f,0,0,0,t
17334,f,0,0,0,t
17335,f,0,0,0,t
17336,f,0,0,0,t
17337,f,0,0,0,t
17338,f,0,0,0,t
17339,f,0,0,0,t
17340,f,0,0,0,t
17341,f,0,0,0,t
17342,f,0,0,0,t
17343,f,0,0,0,t
17344,f,0,0,0,t
17345,f,0,0,0,t
17346,f,0,0,0,t
17347,f,0,0,0,t
17348,f,0,0,0,t
17349,f,0,0,0,t
17350,f,0,0,0,t
17351,f,0,0,0,t
17352,f,0,0,0,t
17353,f,0,0,0,t
17354,f,0,0,0,t
17355,f,0,0,0,t
17356,f,0,0,0,t
17357,f,0,0,0,t
17358,f,0,0,0,t
17359,f,0,0,0,t
17360,f,0,0,0,t
17361,f,0,0,0,t
17362,f,0,0,0,t
17363,f,0,0,0,t
17364,f,0,0,0,t
17365,f,0,0,0,t
17366,f,0,0,0,t
17367,f,0,0,0,t
17368,f,0,0,0,t
17369,f,0,0,0,t
17370,f,0,0,0,t
17371,f,0,0,0,t
17372,f,0,0,0,t
17373,f,0,0,0,t
17374,f,0,0,0,t
17375,f,0,0,0,t
17376,f,0,0,0,t
17377,f,0,0,0,t
17378,f,0,0,0,t
17379,f,0,0,0,t
17380,f,0,0,0,t
17381,f,0,0,0,t
17382,f,0,0,0,t
17383,f,0,0,0,t
17384,f,0,0,0,t
17385,f,0,0,0,t
17386,f,0,0,0,t
17387,f,0,0,0,t
17388,f,0,0,0,t
17389,f,0,0,0,t
17390,f,0,0,0,t
17391,f,0,0,0,t
17392,f,0,0,0,t
17393,f,0,0,0,t
17394,f,0,0,0,t
17395,f,0,0,0,t
17396,f,0,0,0,t
17397,f,0,0,0,t
17398,f,0,0,0,t
17399,f,0,0,0,t
17400,f,0,0,0,t
17401,f,0,0,0,t
17402,f,0,0,0,t
17403,f,0,0,0,t
17404,f,0,0,0,t
17405,f,0,0,0,t
17406,f,0,0,0,t
17407,f,0,0,0,t
17408,f,0,0,0,t
17409,f,0,0,0,t
11444,f,0,0,0,t
11445,t,0.2,0.2,0.0,t
11446,f,0,0,0,t
11447,f,0,0,0,t
11448,f,0,0,0,t
11449,t,0.0,0.3,0.0,t
11450,f,0,0,0,t
11451,f,0,0,0,t
11452,f,0,0,0,t
11453,f,0,0,0,t
11454,f,0,0,0,t
11455,f,0,0,0,t
11456,f,0,0,0,t
11457,f,0,0,0,t
11458,f,0,0,0,t
11459,f,0,0,0,t
11460,f,0,0,0,t
11461,f,0,0,0,t
11462,f,0,0,0,t
11463,f,0,0,0,t
11464,f,0,0,0,t
11465,f,0,0,0,t
11466,t,0.0,0.1,0.0,t
11467,f,0,0,0,t
11468,f,0,0,0,t
11469,f,0,0,0,t
11470,f,0,0,0,t
11471,f,0,0,0,t
11472,f,0,0,0,t
11473,f,0,0,0,t
11474,f,0,0,0,t
11475,f,0,0,0,t
11476,f,0,0,0,t
11477,f,0,0,0,t
11478,f,0,0,0,t
11479,f,0,0,0,t
11480,f,0,0,0,t
11481,f,0,0,0,t
11482,t,0.1,0.2,0.0,t
11483,f,0,0,0,t
11484,f,0,0,0,t
11485,f,0,0,0,t
11486,f,0,0,0,t
11487,f,0,0,0,t
11488,f,0,0,0,t
11489,f,0,0,0,t
11490,f,0,0,0,t
11491,f,0,0,0,t
11492,f,0,0,0,t
11493,f,0,0,0,t
11594,f,0,0,0,t
11595,f,0,0,0,t
11596,f,0,0,0,t
11597,f,0,0,0,t
11598,t,0.0,0.0,0.0,t
11599,f,0,0,0,t
11600,f,0,0,0,t
11601,f,0,0,0,t
11602,f,0,0,0,t
11603,t,0.0,0.0,0.0,t
11604,f,0,0,0,t
11605,f,0,0,0,t
11606,f,0,0,0,t
11607,f,0,0,0,t
11608,f,0,0,0,t
11609,t,0.0,0.1,0.0,t
11610,f,0,0,0,t
11611,f,0,0,0,t
11612,f,0,0,0,t
11613,f,0,0,0,t
11614,t,0.0,0.0,0.0,t
11615,f,0,0,0,t
11616,f,0,0,0,t
11617,t,0.0,0.0,0.0,t
11618,f,0,0,0,t
11619,f,0,0,0,t
11620,f,0,0,0,t
11621,f,0,0,0,t
11622,f,0,0,0,t
11623,f,0,0,0,t
11624,f,0,0,0,t
11625,f,0,0,0,t
11626,f,0,0,0,t
11627,f,0,0,0,t
11628,f,0,0,0,t
11629,f,0,0,0,t
11630,f,0,0,0,t
11631,f,0,0,0,t
11632,f,0,0,0,t
11633,f,0,0,0,t
11634,f,0,0,0,t
11635,f,0,0,0,t
11636,t,0.0,0.0,0.0,t
11637,f,0,0,0,t
11638,t,0.0,0.0,0.0,t
11639,f,0,0,0,t
11640,f,0,0,0,t
11641,f,0,0,0,t
11642,f,0,0,0,t
11643,f,0,0,0,t
11644,f,0,0,0,t
11645,f,0,0,0,t
11646,f,0,0,0,t
11647,f,0,0,0,t
11648,f,0,0,0,t
11649,f,0,0,0,t
11650,f,0,0,0,t
11651,f,0,0,0,t
11652,f,0,0,0,t
11653,f,0,0,0,t
11664,f,0,0,0,t
11665,f,0,0,0,t
11666,f,0,0,0,t
11667,t,0.0,0.0,0.0,t
11668,f,0,0,0,t
11669,f,0,0,0,t
11670,t,0.0,0.0,0.0,t
11671,t,0.0,0.0,0.0,t
11672,f,0,0,0,t
11673,f,0,0,0,t
11674,t,0.0,0.0,0.0,t
11675,t,0.0,0.0,0.0,t
11676,f,0,0,0,t
11677,f,0,0,0,t
11678,t,0.1,0.2,0.0,t
7742,t,0.0,0.0,0.0,t
7743,t,0.0,0.1,0.0,t
7744,t,0.0,0.1,0.0,t
7745,t,0.0,0.2,0.0,t
7746,f,0,0,0,t
7747,f,0,0,0,t
7748,f,0,0,0,t
7749,f,0,0,0,t
7750,t,0.0,0.1,0.0,t
7751,t,0.0,0.1,0.0,t
7752,t,0.0,0.0,0.0,t
7753,t,0.0,0.2,0.0,t
7754,f,0,0,0,t
7755,t,0.1,0.1,0.0,t
7756,f,0,0,0,t
7757,f,0,0,0,t
7758,f,0,0,0,t
7759,f,0,0,0,t
7760,f,0,0,0,t
7761,f,0,0,0,t
7762,f,0,0,0,t
7763,f,0,0,0,t
7764,t,0.0,0.1,0.0,t
7765,f,0,0,0,t
7766,f,0,0,0,t
7767,f,0,0,0,t
7768,f,0,0,0,t
7769,f,0,0,0,t
7770,f,0,0,0,t
7771,f,0,0,0,t
7772,f,0,0,0,t
7773,f,0,0,0,t
7774,f,0,0,0,t
7775,f,0,0,0,t
7776,t,0.0,0.1,0.0,t
7816,t,0.0,0.0,0.0,t
7817,f,0,0,0,t
7818,t,0.0,0.1,0.0,t
7819,f,0,0,0,t
7820,f,0,0,0,t
7821,f,0,0,0,t
7822,f,0,0,0,t
7823,f,0,0,0,t
7824,f,0,0,0,t
7825,f,0,0,0,t
7826,f,0,0,0,t
7827,f,0,0,0,t
7828,f,0,0,0,t
7829,t,0.0,0.0,0.0,t
7830,f,0,0,0,t
7831,f,0,0,0,t
7832,t,0.0,0.2,0.0,t
7833,f,0,0,0,t
7834,f,0,0,0,t
7835,f,0,0,0,t
7836,f,0,0,0,t
7837,f,0,0,0,t
7838,f,0,0,0,t
7839,f,0,0,0,t
7840,f,0,0,0,t
7841,f,0,0,0,t
7842,f,0,0,0,t
7843,t,0.0,0.0,0.0,t
7844,t,0.0,0.0,0.0,t
7845,f,0,0,0,t
7846,f,0,0,0,t
7847,f,0,0,0,t
7848,t,0.0,0.2,0.0,t
7849,f,0,0,0,t
7850,f,0,0,0,t
7851,f,0,0,0,t
7852,f,0,0,0,t
7853,f,0,0,0,t
7854,f,0,0,0,t
7855,f,0,0,0,t
7856,f,0,0,0,t
7857,f,0,0,0,t
7858,t,0.0,0.1,0.0,t
7859,f,0,0,0,t
7860,f,0,0,0,t
7861,f,0,0,0,t
7862,f,0,0,0,t
7863,f,0,0,0,t
7864,f,0,0,0,t
7865,f,0,0,0,t
7866,f,0,0,0,t
7867,f,0,0,0,t
7868,f,0,0,0,t
7869,f,0,0,0,t
7870,f,0,0,0,t
7871,f,0,0,0,t
7876,f,0,0,0,t
7877,f,0,0,0,t
7878,f,0,0,0,t
7879,f,0,0,0,t
7880,f,0,0,0,t
7881,f,0,0,0,t
7695,f,0,0,0,t
7696,f,0,0,0,t
7700,f,0,0,0,t
7701,f,0,0,0,t
7702,f,0,0,0,t
7703,f,0,0,0,t
7704,t,0.0,0.2,0.0,t
7705,t,0.0,0.2,0.0,t
7706,t,0.0,0.2,0.0,t
7707,f,0,0,0,t
7708,f,0,0,0,t
7709,f,0,0,0,t
7710,t,0.0,0.0,0.0,t
7711,f,0,0,0,t
7717,t,0.0,0.1,0.0,t
7718,f,0,0,0,t
7720,f,0,0,0,t
7721,f,0,0,0,t
7725,f,0,0,0,t
7726,f,0,0,0,t
7727,t,0.0,0.1,0.0,t
7728,f,0,0,0,t
7729,t,0.0,0.1,0.0,t
7730,t,0.0,0.0,0.0,t
7731,t,0.0,0.0,0.0,t
7732,f,0,0,0,t
7733,t,0.0,0.1,0.0,t
7734,t,0.0,0.1,0.0,t
7735,t,0.0,0.1,0.0,t
7736,f,0,0,0,t
7737,t,0.1,0.1,0.0,t
7738,t,0.0,0.1,0.0,t
8060,f,0,0,0,t
8061,f,0,0,0,t
8062,f,0,0,0,t
8063,f,0,0,0,t
8064,t,0.0,0.0,0.0,t
8065,t,0.0,0.1,0.0,t
8066,t,0.2,0.1,0.0,t
8067,f,0,0,0,t
8068,f,0,0,0,t
8069,f,0,0,0,t
8070,f,0,0,0,t
8071,f,0,0,0,t
8072,f,0,0,0,t
8073,f,0,0,0,t
8074,f,0,0,0,t
8075,f,0,0,0,t
8076,t,0.0,0.2,0.0,t
8077,f,0,0,0,t
8078,f,0,0,0,t
8079,f,0,0,0,t
8080,t,0.0,0.0,0.0,t
8081,t,0.0,0.1,0.0,t
8082,t,0.0,0.1,0.0,t
8083,t,0.0,0.0,0.0,t
8084,f,0,0,0,t
8085,f,0,0,0,t
8086,f,0,0,0,t
8087,t,0.0,0.0,0.0,t
8088,f,0,0,0,t
8089,t,0.0,0.1,0.0,t
8090,t,0.0,0.1,0.0,t
8091,t,0.0,0.1,0.0,t
8092,t,0.0,0.1,0.0,t
8093,t,0.0,0.1,0.0,t
8094,f,0,0,0,t
8095,f,0,0,0,t
8096,f,0,0,0,t
8097,f,0,0,0,t
8098,f,0,0,0,t
8099,f,0,0,0,t
8100,f,0,0,0,t
8101,t,0.0,0.3,0.0,t
8102,f,0,0,0,t
8103,t,0.0,0.1,0.0,t
8104,t,0.0,0.0,0.0,t
8105,t,0.0,0.0,0.0,t
8106,f,0,0,0,t
8107,f,0,0,0,t
8108,f,0,0,0,t
8109,f,0,0,0,t
8110,f,0,0,0,t
8111,f,0,0,0,t
