id,val,dem,slp,dist,st_asewkt
11502,0,0.1,0.4,0.0,"SRID=4326;POLYGON((-91.7702366691217 44.1767194049161,-91.7221096735897 44.1751780520679,-91.7242764134649 44.1407678623645,-91.7723790975418 44.1423083289849,-91.7702366691217 44.1767194049161))"
11503,0,0.2,0.7,0.0,"SRID=4326;POLYGON((-91.7680920696031 44.2111328238715,-91.7199407380788 44.2095905831442,-91.7221096735897 44.1751780520679,-91.7702366691217 44.1767194049161,-91.7680920696031 44.2111328238715))"
11504,0,0.2,0.8,0.0,"SRID=4326;POLYGON((-91.7659452956861 44.2455486026398,-91.7177696035954 44.2440054723778,-91.7199407380788 44.2095905831442,-91.7680920696031 44.2111328238715,-91.7659452956861 44.2455486026398))"
11505,0,0.2,0.7,0.0,"SRID=4326;POLYGON((-91.7637963440645 44.2799667580473,-91.7155962667959 44.278422736591,-91.7177696035954 44.2440054723778,-91.7659452956861 44.2455486026398,-91.7637963440645 44.2799667580473))"
11506,0,0.3,0.9,0.0,"SRID=4326;POLYGON((-91.7221096735897 44.1751780520679,-91.6739848736922 44.1736192777375,-91.6761759216925 44.1392099842064,-91.7242764134649 44.1407678623645,-91.7221096735897 44.1751780520679))"
11507,0,0.3,0.9,0.0,"SRID=4326;POLYGON((-91.7199407380788 44.2095905831442,-91.6717916055259 44.2080309109718,-91.6739848736922 44.1736192777375,-91.7221096735897 44.1751780520679,-91.7199407380788 44.2095905831442))"
11508,0,0.3,0.9,0.0,"SRID=4326;POLYGON((-91.7177696035954 44.2440054723778,-91.6695961138196 44.2424449006895,-91.6717916055259 44.2080309109718,-91.7199407380788 44.2095905831442,-91.7177696035954 44.2440054723778))"
11509,0,0.4,0.8,0.0,"SRID=4326;POLYGON((-91.7155962667959 44.278422736591,-91.6673983951926 44.2768612637085,-91.6695961138196 44.2424449006895,-91.7177696035954 44.2440054723778,-91.7155962667959 44.278422736591))"
11510,0,0.3,0.9,0.0,"SRID=4326;POLYGON((-91.6739848736922 44.1736192777375,-91.6258622939597 44.1720430832862,-91.628077646718 44.1376346958685,-91.6761759216925 44.1392099842064,-91.6739848736922 44.1736192777375))"
11511,0,0.3,0.8,0.0,"SRID=4326;POLYGON((-91.6717916055259 44.2080309109718,-91.6236446965118 44.2064538087189,-91.6258622939597 44.1720430832862,-91.6739848736922 44.1736192777375,-91.6717916055259 44.2080309109718))"
11512,0,0.3,0.9,0.0,"SRID=4326;POLYGON((-91.6695961138196 44.2424449006895,-91.6214248509634 44.2408668889425,-91.6236446965118 44.2064538087189,-91.6717916055259 44.2080309109718,-91.6695961138196 44.2424449006895))"
11513,0,0.4,0.7,0.0,"SRID=4326;POLYGON((-91.6673983951926 44.2768612637085,-91.6192027538964 44.2752823407707,-91.6214248509634 44.2408668889425,-91.6695961138196 44.2424449006895,-91.6673983951926 44.2768612637085))"
11514,0,0.2,0.7,0.0,"SRID=4326;POLYGON((-91.6258622939597 44.1720430832862,-91.5777419589158 44.1704494700901,-91.579981613028 44.1360419987239,-91.628077646718 44.1376346958685,-91.6258622939597 44.1720430832862))"
11515,41,0.4,0.2,0.0,"SRID=4326;POLYGON((-92.6147667132849 46.5860176961815,-92.5648577547645 46.584774367241,-92.5666616065913 46.5501430545561,-92.6165444017137 46.5513856000081,-92.6147667132849 46.5860176961815))"
11516,42,0.4,0.1,0.0,"SRID=4326;POLYGON((-92.6129871566486 46.6206534269322,-92.5630520073062 46.6194093129637,-92.5648577547645 46.584774367241,-92.6147667132849 46.5860176961815,-92.6129871566486 46.6206534269322))"
11517,11,0.4,0.2,0.0,"SRID=4326;POLYGON((-92.6112057288596 46.6552928121933,-92.5612443612279 46.6540479116532,-92.5630520073062 46.6194093129637,-92.6129871566486 46.6206534269322,-92.6112057288596 46.6552928121933))"
11518,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.6094224269663 46.68993587195,-92.5594348135349 46.6886901832903,-92.5612443612279 46.6540479116532,-92.6112057288596 46.6552928121933,-92.6094224269663 46.68993587195))"
11519,52,0.4,0.2,0.0,"SRID=4326;POLYGON((-92.5648577547645 46.584774367241,-92.5149506918747 46.5835128550132,-92.5167807041174 46.5488823372218,-92.5666616065913 46.5501430545561,-92.5648577547645 46.584774367241))"
11520,81,0.4,0.2,0.0,"SRID=4326;POLYGON((-92.5630520073062 46.6194093129637,-92.5131187565827 46.6181470042808,-92.5149506918747 46.5835128550132,-92.5648577547645 46.584774367241,-92.5630520073062 46.6194093129637))"
11521,21,0.4,0.1,0.0,"SRID=4326;POLYGON((-92.5612443612279 46.6540479116532,-92.5112848952097 46.6527848049491,-92.5131187565827 46.6181470042808,-92.5630520073062 46.6194093129637,-92.5612443612279 46.6540479116532))"
11522,41,0.4,0.1,0.0,"SRID=4326;POLYGON((-92.5594348135349 46.6886901832903,-92.5094491047181 46.6874262769946,-92.5112848952097 46.6527848049491,-92.5612443612279 46.6540479116532,-92.5594348135349 46.6886901832903))"
11523,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.607637248011 46.7245826262397,-92.5576233612263 46.7233361479081,-92.5594348135349 46.6886901832903,-92.6094224269663 46.68993587195,-92.607637248011 46.7245826262397))"
11524,41,0.5,0.0,0.1,"SRID=4326;POLYGON((-92.6058501890298 46.7592330951522,-92.5558100012948 46.757985825592,-92.5576233612263 46.7233361479081,-92.607637248011 46.7245826262397,-92.6058501890298 46.7592330951522))"
11525,41,0.5,0.2,0.1,"SRID=4326;POLYGON((-92.6040612470525 46.7938872988301,-92.5539947307268 46.7926392364803,-92.5558100012948 46.757985825592,-92.6058501890298 46.7592330951522,-92.6040612470525 46.7938872988301))"
11526,90,0.5,0.2,0.0,"SRID=4326;POLYGON((-92.6022704191027 46.828545257469,-92.5521775465024 46.8272964007641,-92.5539947307268 46.7926392364803,-92.6040612470525 46.7938872988301,-92.6022704191027 46.828545257469))"
11527,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.5576233612263 46.7233361479081,-92.5076113820635 46.7220714404459,-92.5094491047181 46.6874262769946,-92.5594348135349 46.6886901832903,-92.5576233612263 46.7233361479081))"
11528,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.5558100012948 46.757985825592,-92.5057717241953 46.756720315384,-92.5076113820635 46.7220714404459,-92.5576233612263 46.7233361479081,-92.5558100012948 46.757985825592))"
11529,95,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.5539947307268 46.7926392364803,-92.5039301280566 46.7913729219429,-92.5057717241953 46.756720315384,-92.5558100012948 46.757985825592,-92.5539947307268 46.7926392364803))"
11530,90,0.5,0.2,0.0,"SRID=4326;POLYGON((-92.5521775465024 46.8272964007641,-92.5020865905837 46.8260292803092,-92.5039301280566 46.7913729219429,-92.5539947307268 46.7926392364803,-92.5521775465024 46.8272964007641))"
11531,81,0.4,0.3,0.0,"SRID=4326;POLYGON((-92.5149506918747 46.5835128550132,-92.4650455520333 46.5822331607508,-92.4669017216667 46.5476034492546,-92.5167807041174 46.5488823372218,-92.5149506918747 46.5835128550132))"
11532,81,0.4,0.2,0.0,"SRID=4326;POLYGON((-92.5131187565827 46.6181470042808,-92.463187431939 46.6168665021392,-92.4650455520333 46.5822331607508,-92.5149506918747 46.5835128550132,-92.5131187565827 46.6181470042808))"
11533,90,0.4,0.2,0.0,"SRID=4326;POLYGON((-92.5112848952097 46.6527848049491,-92.4613273583092 46.6515034933398,-92.463187431939 46.6168665021392,-92.5131187565827 46.6181470042808,-92.5112848952097 46.6527848049491))"
11534,81,0.4,0.1,0.0,"SRID=4326;POLYGON((-92.5094491047181 46.6874262769946,-92.4594653280631 46.6861441543247,-92.4613273583092 46.6515034933398,-92.5112848952097 46.6527848049491,-92.5094491047181 46.6874262769946))"
11535,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.5076113820635 46.7220714404459,-92.4576013381131 46.7207885051181,-92.4594653280631 46.6861441543247,-92.5094491047181 46.6874262769946,-92.5076113820635 46.7220714404459))"
11536,81,0.5,0.2,0.0,"SRID=4326;POLYGON((-92.5057717241953 46.756720315384,-92.4557353853653 46.7554365657966,-92.4576013381131 46.7207885051181,-92.5076113820635 46.7220714404459,-92.5057717241953 46.756720315384))"
11537,90,0.5,0.2,0.0,"SRID=4326;POLYGON((-92.5039301280566 46.7913729219429,-92.4538674667193 46.7900883564896,-92.4557353853653 46.7554365657966,-92.5057717241953 46.756720315384,-92.5039301280566 46.7913729219429))"
11538,90,0.5,0.2,0.0,"SRID=4326;POLYGON((-92.5020865905837 46.8260292803092,-92.451997579068 46.8247438973791,-92.4538674667193 46.7900883564896,-92.5039301280566 46.7913729219429,-92.5020865905837 46.8260292803092))"
11539,42,0.5,0.2,0.0,"SRID=4326;POLYGON((-92.6004777021978 46.8632069913176,-92.5503584455951 46.8619573386878,-92.5521775465024 46.8272964007641,-92.6022704191027 46.828545257469,-92.6004777021978 46.8632069913176))"
11540,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.5986830933486 46.8978725206784,-92.5485374249724 46.8966220705494,-92.5503584455951 46.8619573386878,-92.6004777021978 46.8632069913176,-92.5986830933486 46.8978725206784))"
11541,81,0.5,0.1,0.1,"SRID=4326;POLYGON((-92.59688658956 46.932541865907,-92.546714481595 46.9312906167002,-92.5485374249724 46.8966220705494,-92.5986830933486 46.8978725206784,-92.59688658956 46.932541865907))"
11542,41,0.5,0.1,0.1,"SRID=4326;POLYGON((-92.5950881878303 46.9672150474137,-92.5448896124175 46.9659629975458,-92.546714481595 46.9312906167002,-92.59688658956 46.932541865907,-92.5950881878303 46.9672150474137))"
11543,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.5503584455951 46.8619573386878,-92.5002411087069 46.8606894107229,-92.5020865905837 46.8260292803092,-92.5521775465024 46.8272964007641,-92.5503584455951 46.8619573386878))"
11544,41,0.5,0.2,0.0,"SRID=4326;POLYGON((-92.5485374249724 46.8966220705494,-92.4983936793496 46.8953533334772,-92.5002411087069 46.8606894107229,-92.5503584455951 46.8619573386878,-92.5485374249724 46.8966220705494))"
11545,43,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.546714481595 46.9312906167002,-92.496544299429 46.9300210689194,-92.4983936793496 46.8953533334772,-92.5485374249724 46.8966220705494,-92.546714481595 46.9312906167002))"
11546,52,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.5448896124175 46.9659629975458,-92.4946929658557 46.9646926374502,-92.496544299429 46.9300210689194,-92.546714481595 46.9312906167002,-92.5448896124175 46.9659629975458))"
11547,95,0.5,0.1,0.1,"SRID=4326;POLYGON((-92.5932878851515 47.0018920856624,-92.5430628143879 47.000639233546,-92.5448896124175 46.9659629975458,-92.5950881878303 46.9672150474137,-92.5932878851515 47.0018920856624))"
11548,90,0.5,0.1,0.1,"SRID=4326;POLYGON((-92.5914856785094 47.036573001172,-92.5412340844478 47.0353193452147,-92.5430628143879 47.000639233546,-92.5932878851515 47.0018920856624,-92.5914856785094 47.036573001172))"
11549,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.5896815648832 47.0712578145156,-92.5394034195323 47.070003353121,-92.5412340844478 47.0353193452147,-92.5914856785094 47.036573001172,-92.5896815648832 47.0712578145156))"
11550,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.5878755412459 47.1059465463217,-92.5375708165701 47.1046912778886,-92.5394034195323 47.070003353121,-92.5896815648832 47.0712578145156,-92.5878755412459 47.1059465463217))"
11551,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.5860676045639 47.1406392172739,-92.5357362724834 47.1393831401965,-92.5375708165701 47.1046912778886,-92.5878755412459 47.1059465463217,-92.5860676045639 47.1406392172739))"
11552,90,0.5,0.2,0.0,"SRID=4326;POLYGON((-92.5430628143879 47.000639233546,-92.4928396755336 46.9993680595249,-92.4946929658557 46.9646926374502,-92.5448896124175 46.9659629975458,-92.5430628143879 47.000639233546))"
11553,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.5412340844478 47.0353193452147,-92.4909844253604 47.034047355653,-92.4928396755336 46.9993680595249,-92.5430628143879 47.000639233546,-92.5412340844478 47.0353193452147))"
11554,42,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.5394034195323 47.070003353121,-92.4891272122271 47.0687305463988,-92.4909844253604 47.034047355653,-92.5412340844478 47.0353193452147,-92.5394034195323 47.070003353121))"
11555,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.5375708165701 47.1046912778886,-92.4872680330179 47.1034176523815,-92.4891272122271 47.0687305463988,-92.5394034195323 47.070003353121,-92.5375708165701 47.1046912778886))"
11556,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.5357362724834 47.1393831401965,-92.4854068846107 47.1381086942757,-92.4872680330179 47.1034176523815,-92.5375708165701 47.1046912778886,-92.5357362724834 47.1393831401965))"
11557,52,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.5002411087069 46.8606894107229,-92.450125719298 46.8594032087007,-92.451997579068 46.8247438973791,-92.5020865905837 46.8260292803092,-92.5002411087069 46.8606894107229))"
11558,41,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.4983936793496 46.8953533334772,-92.4482518842891 46.8940663107431,-92.450125719298 46.8594032087007,-92.5002411087069 46.8606894107229,-92.4983936793496 46.8953533334772))"
11559,41,0.5,0.2,0.0,"SRID=4326;POLYGON((-92.496544299429 46.9300210689194,-92.4463760709147 46.9287332238488,-92.4482518842891 46.8940663107431,-92.4983936793496 46.8953533334772,-92.496544299429 46.9300210689194))"
11560,90,0.5,0.2,0.0,"SRID=4326;POLYGON((-92.4946929658557 46.9646926374502,-92.4444982760414 46.9634039684142,-92.4463760709147 46.9287332238488,-92.496544299429 46.9300210689194,-92.4946929658557 46.9646926374502))"
11561,41,0.5,0.2,0.0,"SRID=4326;POLYGON((-92.4928396755336 46.9993680595249,-92.4426184965294 46.9980785648898,-92.4444982760414 46.9634039684142,-92.4946929658557 46.9646926374502,-92.4928396755336 46.9993680595249))"
11562,52,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.4909844253604 47.034047355653,-92.4407367292322 47.0327570337805,-92.4426184965294 46.9980785648898,-92.4928396755336 46.9993680595249,-92.4909844253604 47.034047355653))"
11563,43,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.4891272122271 47.0687305463988,-92.4388529709965 47.0674393956461,-92.4407367292322 47.0327570337805,-92.4909844253604 47.034047355653,-92.4891272122271 47.0687305463988))"
11564,95,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.4872680330179 47.1034176523815,-92.4369672186625 47.1021256711011,-92.4388529709965 47.0674393956461,-92.4891272122271 47.0687305463988,-92.4872680330179 47.1034176523815))"
11565,42,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.4854068846107 47.1381086942757,-92.4350794690637 47.1368158808151,-92.4369672186625 47.1021256711011,-92.4872680330179 47.1034176523815,-92.4854068846107 47.1381086942757))"
11566,81,0.3,0.1,0.0,"SRID=4326;POLYGON((-92.4650455520333 46.5822331607508,-92.4151423626518 46.5809352857242,-92.4170246866079 46.5463063919219,-92.4669017216667 46.5476034492546,-92.4650455520333 46.5822331607508))"
11567,41,0.4,0.1,0.0,"SRID=4326;POLYGON((-92.463187431939 46.6168665021392,-92.4132580608297 46.6155678078124,-92.4151423626518 46.5809352857242,-92.4650455520333 46.5822331607508,-92.463187431939 46.6168665021392))"
11568,90,0.4,0.2,0.0,"SRID=4326;POLYGON((-92.4613273583092 46.6515034933398,-92.4113717780241 46.6502039781021,-92.4132580608297 46.6155678078124,-92.463187431939 46.6168665021392,-92.4613273583092 46.6515034933398))"
11569,21,0.4,0.2,0.0,"SRID=4326;POLYGON((-92.4594653280631 46.6861441543247,-92.4094835111109 46.6848438165608,-92.4113717780241 46.6502039781021,-92.4613273583092 46.6515034933398,-92.4594653280631 46.6861441543247))"
11570,90,0.4,0.2,0.0,"SRID=4326;POLYGON((-92.4576013381131 46.7207885051181,-92.4075932569594 46.7194873432081,-92.4094835111109 46.6848438165608,-92.4594653280631 46.6861441543247,-92.4576013381131 46.7207885051181))"
11571,95,0.5,0.2,0.0,"SRID=4326;POLYGON((-92.4557353853653 46.7554365657966,-92.4057010124325 46.7541345781162,-92.4075932569594 46.7194873432081,-92.4576013381131 46.7207885051181,-92.4557353853653 46.7554365657966))"
11572,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.4538674667193 46.7900883564896,-92.4038067743862 46.7887855414098,-92.4057010124325 46.7541345781162,-92.4557353853653 46.7554365657966,-92.4538674667193 46.7900883564896))"
11573,71,0.5,0.2,0.0,"SRID=4326;POLYGON((-92.451997579068 46.8247438973791,-92.40191053967 46.8234402532666,-92.4038067743862 46.7887855414098,-92.4538674667193 46.7900883564896,-92.451997579068 46.8247438973791))"
11574,41,0.3,0.2,0.0,"SRID=4326;POLYGON((-92.4151423626518 46.5809352857242,-92.3652411511351 46.5796192312219,-92.3671496263029 46.5449911665089,-92.4170246866079 46.5463063919219,-92.4151423626518 46.5809352857242))"
11575,90,0.3,0.1,0.0,"SRID=4326;POLYGON((-92.4132580608297 46.6155678078124,-92.3633306707027 46.6142509225922,-92.3652411511351 46.5796192312219,-92.4151423626518 46.5809352857242,-92.4132580608297 46.6155678078124))"
11576,41,0.3,0.3,0.0,"SRID=4326;POLYGON((-92.4113717780241 46.6502039781021,-92.3614181818454 46.6488862605308,-92.3633306707027 46.6142509225922,-92.4132580608297 46.6155678078124,-92.4113717780241 46.6502039781021))"
11577,41,0.3,0.3,0.0,"SRID=4326;POLYGON((-92.4094835111109 46.6848438165608,-92.3595036813958 46.6835252650007,-92.3614181818454 46.6488862605308,-92.4113717780241 46.6502039781021,-92.4094835111109 46.6848438165608))"
11578,41,0.4,0.1,0.0,"SRID=4326;POLYGON((-92.4075932569594 46.7194873432081,-92.3575871661802 46.718167956017,-92.3595036813958 46.6835252650007,-92.4094835111109 46.6848438165608,-92.4075932569594 46.7194873432081))"
11579,24,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.4057010124325 46.7541345781162,-92.3556686330179 46.7528143536472,-92.3575871661802 46.718167956017,-92.4075932569594 46.7194873432081,-92.4057010124325 46.7541345781162))"
11580,81,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.4038067743862 46.7887855414098,-92.3537480787218 46.7874644780114,-92.3556686330179 46.7528143536472,-92.4057010124325 46.7541345781162,-92.4038067743862 46.7887855414098))"
11581,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.40191053967 46.8234402532666,-92.3518255000978 46.8221183492826,-92.3537480787218 46.7874644780114,-92.4038067743862 46.7887855414098,-92.40191053967 46.8234402532666))"
11582,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.450125719298 46.8594032087007,-92.4000123051269 46.8580987339173,-92.40191053967 46.8234402532666,-92.451997579068 46.8247438973791,-92.450125719298 46.8594032087007))"
11583,41,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.4482518842891 46.8940663107431,-92.3981120675931 46.8927610036462,-92.4000123051269 46.8580987339173,-92.450125719298 46.8594032087007,-92.4482518842891 46.8940663107431))"
11584,21,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.4463760709147 46.9287332238488,-92.3962098238981 46.9274270827911,-92.3981120675931 46.8927610036462,-92.4482518842891 46.8940663107431,-92.4463760709147 46.9287332238488))"
11585,42,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.4444982760414 46.9634039684142,-92.3943055708648 46.9620969917437,-92.3962098238981 46.9274270827911,-92.4463760709147 46.9287332238488,-92.4444982760414 46.9634039684142))"
11586,90,0.6,0.1,0.0,"SRID=4326;POLYGON((-92.4426184965294 46.9980785648898,-92.3923993053094 46.9967707509499,-92.3943055708648 46.9620969917437,-92.4444982760414 46.9634039684142,-92.4426184965294 46.9980785648898))"
11587,90,0.6,0.1,0.0,"SRID=4326;POLYGON((-92.4407367292322 47.0327570337805,-92.3904910240413 47.0314483809099,-92.3923993053094 46.9967707509499,-92.4426184965294 46.9980785648898,-92.4407367292322 47.0327570337805))"
11588,43,0.6,0.1,0.0,"SRID=4326;POLYGON((-92.4388529709965 47.0674393956461,-92.3885807238632 47.0661299021787,-92.3904910240413 47.0314483809099,-92.4407367292322 47.0327570337805,-92.4388529709965 47.0674393956461))"
11589,52,0.6,0.0,0.0,"SRID=4326;POLYGON((-92.4369672186625 47.1021256711011,-92.3866684015709 47.1008153353662,-92.3885807238632 47.0661299021787,-92.4388529709965 47.0674393956461,-92.4369672186625 47.1021256711011))"
11590,22,0.6,0.1,0.0,"SRID=4326;POLYGON((-92.4350794690637 47.1368158808151,-92.3847540539537 47.1355047011372,-92.3866684015709 47.1008153353662,-92.4369672186625 47.1021256711011,-92.4350794690637 47.1368158808151))"
11591,41,0.6,0.1,0.0,"SRID=4326;POLYGON((-92.4000123051269 46.8580987339173,-92.3499008939454 46.8567759876871,-92.3518255000978 46.8221183492826,-92.40191053967 46.8234402532666,-92.4000123051269 46.8580987339173))"
11592,21,0.6,0.1,0.0,"SRID=4326;POLYGON((-92.3981120675931 46.8927610036462,-92.3479742570571 46.8914374135042,-92.3499008939454 46.8567759876871,-92.4000123051269 46.8580987339173,-92.3981120675931 46.8927610036462))"
11593,90,0.6,0.1,0.0,"SRID=4326;POLYGON((-92.3962098238981 46.9274270827911,-92.3460455862187 46.9261026470671,-92.3479742570571 46.8914374135042,-92.3981120675931 46.8927610036462,-92.3962098238981 46.9274270827911))"
11594,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.3943055708648 46.9620969917437,-92.3441148782093 46.9607717087629,-92.3460455862187 46.9261026470671,-92.3962098238981 46.9274270827911,-92.3943055708648 46.9620969917437))"
11595,95,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.3923993053094 46.9967707509499,-92.342182129801 46.9954446190327,-92.3441148782093 46.9607717087629,-92.3943055708648 46.9620969917437,-92.3923993053094 46.9967707509499))"
11596,41,0.6,0.1,0.1,"SRID=4326;POLYGON((-92.3904910240413 47.0314483809099,-92.3402473377593 47.0301213983719,-92.342182129801 46.9954446190327,-92.3923993053094 46.9967707509499,-92.3904910240413 47.0314483809099))"
11597,52,0.6,0.1,0.1,"SRID=4326;POLYGON((-92.3885807238632 47.0661299021787,-92.3383104988428 47.0648020673309,-92.3402473377593 47.0301213983719,-92.3904910240413 47.0314483809099,-92.3885807238632 47.0661299021787))"
11598,41,0.6,0.1,0.1,"SRID=4326;POLYGON((-92.3866684015709 47.1008153353662,-92.3363716098031 47.0994866465145,-92.3383104988428 47.0648020673309,-92.3885807238632 47.0661299021787,-92.3866684015709 47.1008153353662))"
11599,43,0.6,0.1,0.1,"SRID=4326;POLYGON((-92.3847540539537 47.1355047011372,-92.3344306673851 47.1341751565829,-92.3363716098031 47.0994866465145,-92.3866684015709 47.1008153353662,-92.3847540539537 47.1355047011372))"
11600,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.5842577517975 47.1753358481114,-92.5338997841876 47.1740789607794,-92.5357362724834 47.1393831401965,-92.5860676045639 47.1406392172739,-92.5842577517975 47.1753358481114))"
11601,41,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.5824459799001 47.2100364596288,-92.5320613485921 47.2087787604274,-92.5338997841876 47.1740789607794,-92.5842577517975 47.1753358481114,-92.5824459799001 47.2100364596288))"
11602,95,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.580632285819 47.2447410726773,-92.5302209625992 47.2434825599869,-92.5320613485921 47.2087787604274,-92.5824459799001 47.2100364596288,-92.580632285819 47.2447410726773))"
11603,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.5788166664949 47.2794497081638,-92.5283786231049 47.2781903803605,-92.5302209625992 47.2434825599869,-92.580632285819 47.2447410726773,-92.5788166664949 47.2794497081638))"
11604,41,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.5338997841876 47.1740789607794,-92.4835437638766 47.1728036928111,-92.4854068846107 47.1381086942757,-92.5357362724834 47.1393831401965,-92.5338997841876 47.1740789607794))"
11605,82,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.5320613485921 47.2087787604274,-92.4816786676803 47.2075026687735,-92.4835437638766 47.1728036928111,-92.5338997841876 47.1740789607794,-92.5320613485921 47.2087787604274))"
11606,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.5302209625992 47.2434825599869,-92.4798115928796 47.2422056430043,-92.4816786676803 47.2075026687735,-92.5320613485921 47.2087787604274,-92.5302209625992 47.2434825599869))"
11607,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.5283786231049 47.2781903803605,-92.4779425363257 47.2769126364015,-92.4798115928796 47.2422056430043,-92.5302209625992 47.2434825599869,-92.5283786231049 47.2781903803605))"
11608,95,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.5769991188621 47.3141623870523,-92.5265343269987 47.3129022425071,-92.5283786231049 47.2781903803605,-92.5788166664949 47.2794497081638,-92.5769991188621 47.3141623870523))"
11609,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.5751796398483 47.3488791303633,-92.5246880711633 47.3476181674428,-92.5265343269987 47.3129022425071,-92.5769991188621 47.3141623870523,-92.5751796398483 47.3488791303633))"
11610,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.5733582263745 47.3835999591743,-92.5228398524748 47.3823381762405,-92.5246880711633 47.3476181674428,-92.5751796398483 47.3488791303633,-92.5733582263745 47.3835999591743))"
11611,43,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.5715348753555 47.4183248946205,-92.5209896678028 47.4170622900305,-92.5228398524748 47.3823381762405,-92.5733582263745 47.3835999591743,-92.5715348753555 47.4183248946205))"
11612,52,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.5265343269987 47.3129022425071,-92.4760714948633 47.3116236699194,-92.4779425363257 47.2769126364015,-92.5283786231049 47.2781903803605,-92.5265343269987 47.3129022425071))"
11613,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.5246880711633 47.3476181674428,-92.4741984653302 47.3463387645693,-92.4760714948633 47.3116236699194,-92.5265343269987 47.3129022425071,-92.5246880711633 47.3476181674428))"
11614,11,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.5228398524748 47.3823381762405,-92.4723234445575 47.3810579414194,-92.4741984653302 47.3463387645693,-92.5246880711633 47.3476181674428,-92.5228398524748 47.3823381762405))"
11615,21,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.5209896678028 47.4170622900305,-92.4704464293696 47.415781221595,-92.4723234445575 47.3810579414194,-92.5228398524748 47.3823381762405,-92.5209896678028 47.4170622900305))"
11616,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.4835437638766 47.1728036928111,-92.4331897190268 47.1715100455135,-92.4350794690637 47.1368158808151,-92.4854068846107 47.1381086942757,-92.4835437638766 47.1728036928111))"
11617,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.4816786676803 47.2075026687735,-92.4312979653718 47.2062081859771,-92.4331897190268 47.1715100455135,-92.4835437638766 47.1728036928111,-92.4816786676803 47.2075026687735))"
11618,90,0.5,0.0,0.0,"SRID=4326;POLYGON((-92.4798115928796 47.2422056430043,-92.429404204912 47.2409103230429,-92.4312979653718 47.2062081859771,-92.4816786676803 47.2075026687735,-92.4798115928796 47.2422056430043))"
11619,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.4779425363257 47.2769126364015,-92.427508434454 47.2756164776038,-92.429404204912 47.2409103230429,-92.4798115928796 47.2422056430043,-92.4779425363257 47.2769126364015))"
11620,90,0.5,0.1,0.0,"SRID=4326;POLYGON((-92.4760714948633 47.3116236699194,-92.4256106507976 47.3103266706095,-92.427508434454 47.2756164776038,-92.4779425363257 47.2769126364015,-92.4760714948633 47.3116236699194))"
